id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q25711499,Emir of the State of Qatar,Q846,Q846,,,,,,,
Q30100647,Prime Minister of Qatar,Q846,Q846,,Q3245484,1970-05-29,,,,
Q108861084,Deputy Prime Minister of Qatar,,Q846,,,,,,,
Q110182502,Minister of Business and Trade of Qatar,,Q846,,,,,,,
Q106762274,Minister of Commerce and Industry,Q846,Q846,,,,,,,
Q106762274,Minister of Commerce and Industry,Q846,Q846,,,,,,,
Q110182482,"Minister of Culture, Arts and Heritage",,Q846,,,,,,,
Q110182640,Minister of Defence of Qatar,Q846,Q846,,,,,,,
Q110182437,Minister of Development Planning and Statistics,,Q846,,,,,,,
Q110183226,Minister of Education and Higher Education,Q846,Q846,,,,,,,
Q110182815,Minister of Energy,Q846,Q846,,,,,,,
Q110182471,Minister of the Environment of Qatar,,Q846,,,,,,,
Q110182380,Minister of Finance of Qatar,,Q846,,,,,,,
Q108861056,Minister of Foreign Affairs of Qatar,,Q846,,,,,,,
Q108861091,Minister of Industry and Energy,,Q846,,,,,,,
Q110182490,Minister of Information and Communications Technology (ictQATAR),,Q846,,,,,,,
Q110182528,Minister of the Interior,Q846,Q846,,,,,,,
Q110182358,Minister of Awqaf and Islamic Affairs,,Q846,,,,,,,
Q110182394,Minister of Justice of Qatar,,Q846,,,,,,,
Q110183234,Minister of Labour,Q846,Q846,,,,,,,
Q110183210,Minister of Municipality,Q846,Q846,,,,,,,
Q110183282,Minister of Public Health,Q846,Q846,,,,,,,
Q110183240,Minister of Social Development and Family,Q846,Q846,,,,,,,
Q110183206,Minister of Sports and Youth,Q846,Q846,,,,,,,
Q110183197,Minister of Transport,Q846,Q846,,,,,,,
Q110183244,Minister of State for Cabinet Affairs,Q846,Q846,,,,,,,
Q110183297,Speaker of the Consultative Assembly of Qatar,,,,,,,,,
Q110183389,Governor of the Qatar Central Bank,Q846,,,,,,,,
Q110183427,Chief of Armed Forces of Qatar,,Q846,,,,,,,
